source,source_entry,date_day,date_month,date_year,actor_id,actor_fullname,WikidataID,actor_first_name,actor_surname,role,status,phase
BRGA818,08071665,08,07,1665,3245,Gillis Van Tilborgh,,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,08071665,08,07,1665,5567,Jan Marines,,Jan,Marines,painter,apprentice,start
BRGA818,08071679,08,07,1679,3255,Francois Van den Bemde,,Francois,Van den Bemde,glazier,teacher,start
BRGA818,08071679,08,07,1679,5375,Augustyn Van der Keersen,,Augustyn,Van der Keersen,member,apprentice,start
BRGA818,08081606,08,08,1606,5929,Philips Van Bentem,,Philips,Van Bentem,painter,teacher,start
BRGA818,08081606,08,08,1606,6236,Passchier Luppens,,Passchier,Luppens,painter,apprentice,start
BRGA818,08081618,08,08,1618,6679,Reynier Meganck,,Reynier,Meganck,member,apprentice,start
BRGA818,08081618,08,08,1618,6690,Godfried Rogaerts,,Godfried,Rogaerts,member,teacher,start
BRGA818,08081624,08,08,1624,2818,Peter Busset,,Peter,Busset,painter,master,start
BRGA818,08081624,08,08,1624,2818,Peter Busset,,Peter,Busset,painter,apprentice,former
BRGA818,08081624,08,08,1624,5995,Peter Noveliers,,Peter,Noveliers,painter,teacher,former
BRGA818,08101692,08,10,1692,5718,Francois De Bargas,,Francois,De Bargas,painter,master,start
BRGA818,08101705,08,10,1705,5894,Peter Eyckens,,Peter,Eyckens,painter,master,start
BRGA818,08121639,08,12,1639,2813,Joos De Neck,,Joos,De Neck,member,apprentice,start
BRGA818,08121639,08,12,1639,2915,Lucas De Kemp,,Lucas,De Kemp,glazier,teacher,start
BRGA818,08121704,08,12,1704,5882,Francois Schoevaert,,Francois,Schoevaert,painter,master,start
BRGA818,09011672,09,01,1672,5473,Paulus Van den Bossche,,Paulus,Van den Bossche,glazier,master’s son,start
BRGA818,09021623,09,02,1623,6070,Francois Verbelen,,Francois,Verbelen,painter,teacher,former
BRGA818,09021623,09,02,1623,6354,Lucas Waeykarts,,Lucas,Waeykarts,painter,master,start
BRGA818,09021623,09,02,1623,6354,Lucas Waeykarts,,Lucas,Waeykarts,painter,apprentice,former
BRGA818,09031627,09,03,1627,5780,Jacques Antoon De Meester,,Jacques Antoon,De Meester,member,apprentice,start
BRGA818,09031627,09,03,1627,6062,Lanceloot Lefebure,,Lanceloot,Lefebure,painter,teacher,start
BRGA818,09031630,09,03,1630,2852,Nicolaes Schinckels,,Nicolaes,Schinckels,painter,apprentice,start
BRGA818,09031630,09,03,1630,2854,Philips Van der Elst,,Philips,Van der Elst,painter,teacher,start
BRGA818,09031653A,09,03,1653,2991,Francois Van Niverseel,,Francois,Van Niverseel,member,master,start
BRGA818,09031653B,09,03,1653,2833,Alexander Van Avont,,Alexander,Van Avont,painter,master,start
BRGA818,09041627,09,04,1627,2821,David Noveliers,,David,Noveliers,painter,teacher,start
BRGA818,09041627,09,04,1627,3043,Peter Van Gindertaelen,,Peter,Van Gindertaelen,painter,apprentice,start
BRGA818,09051677,09,05,1677,5353,Olivier De Coene,,Olivier,De Coene,glazier,master,start
BRGA818,09061612,09,06,1612,6087,Jacques Roddaert,,Jacques,Roddaert,glazier,teacher,start
BRGA818,09061612,09,06,1612,6730,Jan De Raet,,Jan,De Raet,glazier,apprentice,start
BRGA818,09061631,09,06,1631,6134,Jan Meetens,,Jan,Meetens,member,apprentice,start
BRGA818,09061631,09,06,1631,6136,Angelus De Clerck,,Angelus,De Clerck,painter,teacher,start
BRGA818,09061636A,09,06,1636,2932,Jan Van Velthoven,,Jan,Van Velthoven,painter,teacher,start
BRGA818,09061636A,09,06,1636,5946,Gelaude Munier,,Gelaude,Munier,member,apprentice,start
BRGA818,09061636B,09,06,1636,2786,Engel Van den Bosch,,Engel,Van den Bosch,glazier,teacher,start
BRGA818,09061636B,09,06,1636,5951,Jan Goriels,,Jan,Goriels,member,apprentice,start
BRGA818,09061636C,09,06,1636,3150,Carel Van den Steen,,Carel,Van den Steen,glazier,teacher,start
BRGA818,09061636C,09,06,1636,5955,Maerten Coeruchant,,Maerten,Coeruchant,member,apprentice,start
BRGA818,09061636D,09,06,1636,5869,Cornelis Van Bronckhorst,,Cornelis,Van Bronckhorst,member,teacher,start
BRGA818,09061636D,09,06,1636,5960,Jan Gillissone,,Jan,Gillissone,member,apprentice,start
BRGA818,09061705,09,06,1705,5885,Denys Le Moen,,Denys,Le Moen,painter,master,start
BRGA818,09071609,09,07,1609,6039,Jacques De Fayter,,Jacques,De Fayter,glazier,teacher,start
BRGA818,09071609,09,07,1609,6466,Gaerele Van Bonter,,Gaerele,Van Bonter,member,apprentice,start
BRGA818,09071621,09,07,1621,2822,Jan Van Daele,Q27957561,Jan,Van Daele,painter,apprentice,start
BRGA818,09071621,09,07,1621,6024,Jacques Faydherbe,,Jacques,Faydherbe,painter,teacher,start
BRGA818,09071643A,09,07,1643,2970,Gillis Van Waeyenbergh,,Gillis,Van Waeyenbergh,glazier,master,start
BRGA818,09071643B,09,07,1643,2972,Peter De Backer,,Peter,De Backer,painter,master,start
BRGA818,09081607,09,08,1607,6076,Louis Van den Pleyne,,Louis,Van den Pleyne,painter,teacher,start
BRGA818,09081607,09,08,1607,6330,Louis De Peuter,,Louis,De Peuter,painter,apprentice,start
BRGA818,09091609,09,09,1609,6224,Jacob De Vries,Q46998266,Jacob,De Vries,stained-glass painter,teacher,start
BRGA818,09091609,09,09,1609,6521,Gratiaen De Meester,,Gratiaen,De Meester,stained-glass painter,apprentice,start
BRGA818,09091615,09,09,1615,3137,Hieronymus Fluffens,,Hieronymus,Fluffens,glazier,master’s son,start
BRGA818,09091619A,09,09,1619,6099,Jan Van Aelst,,Jan,Van Aelst,glazier,apprentice,start
BRGA818,09091619A,09,09,1619,6224,Jacob De Vries,Q46998266,Jacob,De Vries,glazier,teacher,start
BRGA818,09091619B,09,09,1619,3111,Maerten Van der Venne,,Maerten,Van der Venne,member,master,start
BRGA818,09091619B,09,09,1619,3111,Maerten Van der Venne,,Maerten,Van der Venne,member,apprentice,former
BRGA818,09091619B,09,09,1619,6624,Jan De Duyts,,Jan,De Duyts,member,teacher,former
BRGA818,09101615,09,10,1615,6828,Dirick Janssens,,Dirick,Janssens,glazier,teacher,start
BRGA818,09101615,09,10,1615,6829,Nicolaes Van Bogarden,,Nicolaes,Van Bogarden,member,apprentice,start
BRGA818,09111610,09,11,1610,2821,David Noveliers,,David,Noveliers,painter,master’s son,start
BRGA818,09111610,09,11,1610,5995,Peter Noveliers,,Peter,Noveliers,painter,master,start
BRGA818,09111628,09,11,1628,3137,Hieronymus Fluffens,,Hieronymus,Fluffens,glazier,teacher,start
BRGA818,09111628,09,11,1628,6301,Jan De Roy,,Jan,De Roy,glazier,apprentice,start
BRGA818,09111629,09,11,1629,3195,Godfried Allaert,,Godfried,Allaert,painter,teacher,start
BRGA818,09111629,09,11,1629,6222,Francois De Roota,,Francois,De Roota,painter,apprentice,start
BRGA818,09111692A,09,11,1692,563,Peter Van Orley,,Peter,Van Orley,painter,teacher,start
BRGA818,09111692A,09,11,1692,5719,Jacob Marchant,,Jacob,Marchant,painter,apprentice,start
BRGA818,09111692B,09,11,1692,5594,Peter Lambillot,,Peter,Lambillot,gilder,teacher,start
BRGA818,09111692B,09,11,1692,5720,Peter De Vulder,,Peter,De Vulder,gilder,apprentice,start
BRGA818,09121614,09,12,1614,5995,Peter Noveliers,,Peter,Noveliers,painter,teacher,start
BRGA818,09121614,09,12,1614,6877,Nicolaes Sibrecht,,Nicolaes,Sibrecht,member,apprentice,start
BRGA818,09121614A,09,12,1614,3002,Jan Van Bronckhorst,Q2424907,Jan,Van Bronckhorst,member,teacher,former
BRGA818,09121614A,09,12,1614,3166,Michiel Benoot,,Michiel,Benoot,member,master,start
BRGA818,09121614A,09,12,1614,3166,Michiel Benoot,,Michiel,Benoot,member,apprentice,former
BRGA818,09121614B,09,12,1614,5947,Philips Britseels,,Philips,Britseels,painter,teacher,start
BRGA818,09121614B,09,12,1614,6875,Jan Welcher,,Jan,Welcher,member,apprentice,start
BRGA818,09121639,09,12,1639,2816,Theodoor Manteau,,Theodoor,Manteau,member,apprentice,start
BRGA818,09121639,09,12,1639,2818,Peter Busset,,Peter,Busset,painter,teacher,start
BRGA818,10011605,10,01,1605,5923,Maximiliaen De Groete,,Maximiliaen,De Groete,painter,teacher,start
BRGA818,10011605,10,01,1605,6169,Hans Monckernet,,Hans,Monckernet,member,apprentice,start
BRGA818,10011614,10,01,1614,6042,Hendrick De Vries,,Hendrick,De Vries,painter,teacher,former
BRGA818,10011614,10,01,1614,6708,Jan Fremont,,Jan,Fremont,painter,master,start
BRGA818,10011614,10,01,1614,6708,Jan Fremont,,Jan,Fremont,painter,apprentice,former
BRGA818,10011625,10,01,1625,509,Jacques Artois,,Jacques,Artois,painter,apprentice,start
BRGA818,10011625,10,01,1625,5932,Jan Mertens,,Jan,Mertens,painter,teacher,start
BRGA818,10011626,10,01,1626,5940,Fernand Bert,,Fernand,Bert,painter,teacher,former
BRGA818,10011626,10,01,1626,6439,Jacob Van Seulper,,Jacob,Van Seulper,painter,master,start
BRGA818,10011626,10,01,1626,6439,Jacob Van Seulper,,Jacob,Van Seulper,painter,apprentice,former
BRGA818,10011634A,10,01,1634,6012,Hendrick De Clerck,,Hendrick,De Clerck,member,master,start
BRGA818,10011634A,10,01,1634,6052,Jacques De Clerck,,Jacques,De Clerck,member,master’s son,start
BRGA818,10011634B,10,01,1634,2804,Lenard Nagels,,Lenard,Nagels,member,master,start
BRGA818,10011661,10,01,1661,3227,Ignatius Van der Stock,,Ignatius,Van der Stock,painter,teacher,start
BRGA818,10011661,10,01,1661,5702,Gelaude Cannaut,,Gelaude,Cannaut,painter,apprentice,start
BRGA818,10021608,10,02,1608,3082,Cornelis Gillis,,Cornelis,Gillis,glazier,master,start
BRGA818,10021608,10,02,1608,6087,Jacques Roddaert,,Jacques,Roddaert,glazier,teacher,start
BRGA818,10021653,10,02,1653,3152,Joos Van Craesbeeck,,Joos,Van Craesbeeck,painter,teacher,start
BRGA818,10021653,10,02,1653,3184,Adriaen Rombouts,,Adriaen,Rombouts,member,apprentice,start
BRGA818,10021663,10,02,1663,2979,Jan Baptist Van Heil,,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,10021663,10,02,1663,5637,Ignatius De Backer,,Ignatius,De Backer,painter,apprentice,start
BRGA818,10021682,10,02,1682,5439,Laurys Van Rossum,,Laurys,Van Rossum,glazier,teacher,start
BRGA818,10021682,10,02,1682,5523,Augustyn De Joncker,,Augustyn,De Joncker,glazier,apprentice,start
BRGA818,10031603,10,03,1603,6059,Michiel De Bordeaux,,Michiel,De Bordeaux,painter,teacher,start
BRGA818,10031603,10,03,1603,6086,Augustyn Requerant,,Augustyn,Requerant,member,apprentice,start
BRGA818,10031608A,10,03,1608,6323,Carel De Kemp,,Carel,De Kemp,member,master’s son,start
BRGA818,10031608A,10,03,1608,6841,Lucas De Kemp,,Lucas,De Kemp,member,master,start
BRGA818,10031608B,10,03,1608,6325,Matthys Le Roy,,Matthys,Le Roy,member,master,start
BRGA818,10031616,10,03,1616,6807,Jacques Van der Laemen,Q1571280,Jacques,Van der Laemen,member,master,start
BRGA818,10031616,10,03,1616,6807,Jacques Van der Laemen,Q1571280,Jacques,Van der Laemen,member,apprentice,former
BRGA818,10031616,10,03,1616,6808,Hendrick Leuvens,,Hendrick,Leuvens,member,teacher,former
BRGA818,10031627,10,03,1627,6380,Albert De Ruyt,,Albert,De Ruyt,member,apprentice,start
BRGA818,10031627,10,03,1627,6381,Melchior De la Marche,,Melchior,De la Marche,member,teacher,start
BRGA818,10031637,10,03,1637,3166,Michiel Benoot,,Michiel,Benoot,member,teacher,start
BRGA818,10031637,10,03,1637,5890,Antoon Leson,,Antoon,Leson,member,apprentice,start
BRGA818,10031674,10,03,1674,5439,Laurys Van Rossum,,Laurys,Van Rossum,glazier,master,start
BRGA818,10031679,10,03,1679,582,Jacob Van der Heyden,,Jacob,Van der Heyden,painter,master,start
BRGA818,10031694,10,03,1694,5549,Adriaen Francois Baudewyns,,Adriaen Francois,Baudewyns,painter,teacher,start
BRGA818,10031694,10,03,1694,5725,Adriaen Baudewyns,,Adriaen,Baudewyns,painter,apprentice,start
BRGA818,10041694,10,04,1694,5404,Johannes Baptist Van Diest,,Johannes Baptist,Van Diest,painter,master,start
BRGA818,10051612,10,05,1612,6059,Michiel De Bordeaux,,Michiel,De Bordeaux,painter,teacher,former
BRGA818,10051612,10,05,1612,6742,Pierre Eusache,,Pierre,Eusache,member,apprentice,former
BRGA818,10051638,10,05,1638,3195,Godfried Allaert,,Godfried,Allaert,painter,teacher,start
BRGA818,10051638,10,05,1638,5843,Balthasar Leshayeer,,Balthasar,Leshayeer,painter,apprentice,start
BRGA818,10051639,10,05,1639,2790,Philips De Craen,,Philips,De Craen,member,apprentice,start
BRGA818,10051639,10,05,1639,3137,Hieronymus Fluffens,,Hieronymus,Fluffens,glazier,teacher,start
BRGA818,10051640,10,05,1640,2847,Philips Van der Baeren,,Philips,Van der Baeren,member,apprentice,start
BRGA818,10051640,10,05,1640,9022,Maria De Waeyer,,Maria,De Waeyer,member,teacher,start
BRGA818,10051645A,10,05,1645,2860,Jacob De Backer,Q728948,Jacob,De Backer,member,teacher,start
BRGA818,10051645A,10,05,1645,3022,Jan De Sanghere,,Jan,De Sanghere,member,apprentice,start
BRGA818,10051645B,10,05,1645,3027,Jan Van Vollesom,,Jan,Van Vollesom,member,apprentice,start
BRGA818,10051645B,10,05,1645,5926,Peter Van der Plas,,Peter,Van der Plas,member,teacher,start
BRGA818,10061601,10,06,1601,5979,Hans Mennens,,Hans,Mennens,glazier,master,start
BRGA818,10061603,10,06,1603,6053,Wouter Jacobs,,Wouter,Jacobs,glazier,master,start
BRGA818,10061609A,10,06,1609,6430,Jacques Tefeurs,,Jacques,Tefeurs,member,master,start
